customer_id,city,age_group,segment,signup_date
C00552,Khulna,45-54,Occasional,2024-06-15
C00553,Rajshahi,45-54,Regular,2025-07-23
C00554,Dhaka,35-44,Regular,2024-02-28
C00555,Dhaka,25-34,Occasional,2024-07-02
C00556,Dhaka,25-34,Occasional,2024-07-08
C00557,Sylhet,25-34,Regular,2024-09-05
C00558,Dhaka,25-34,Occasional,2025-01-14
C00559,Dhaka,35-44,Regular,2025-01-18
C00560,Sylhet,25-34,Regular,2024-01-16
C00561,Dhaka,18-24,Occasional,2025-09-21
C00562,Dhaka,35-44,Regular,2024-03-31
C00563,Dhaka,35-44,Regular,2025-10-30
C00564,Dhaka,25-34,High Value,2024-12-07
C00565,Dhaka,18-24,Regular,2025-04-07
C00566,Dhaka,25-34,Regular,2024-03-28
C00567,Chittagong,35-44,Regular,2024-04-17
C00568,Dhaka,45-54,High Value,2024-07-07
C00569,Dhaka,25-34,High Value,2024-03-17
C00570,Dhaka,35-44,Occasional,2025-07-17
C00571,Dhaka,18-24,Regular,2024-02-04
C00572,Dhaka,25-34,Occasional,2025-06-16
C00573,Dhaka,25-34,Regular,2025-03-17
C00574,Chittagong,35-44,Occasional,2025-07-14
C00575,Dhaka,25-34,Regular,2024-05-23
C00576,Dhaka,45-54,Occasional,2025-09-12
C00577,Chittagong,55+,High Value,2025-08-19
C00578,Dhaka,55+,Occasional,2024-07-02
C00579,Chittagong,35-44,Occasional,2025-10-26
C00580,Dhaka,25-34,Occasional,2024-09-26
C00581,Dhaka,18-24,Regular,2025-07-19
C00582,Rajshahi,18-24,High Value,2025-08-28
C00583,Dhaka,35-44,Occasional,2025-07-20
C00584,Chittagong,25-34,Regular,2024-03-12
C00585,Dhaka,25-34,Regular,2025-07-24
C00586,Dhaka,35-44,Regular,2024-01-04
C00587,Khulna,18-24,Regular,2025-06-17
C00588,Dhaka,55+,Regular,2024-04-22
C00589,Chittagong,35-44,Regular,2024-03-30
C00590,Dhaka,25-34,Occasional,2025-06-28
C00591,Dhaka,35-44,High Value,2024-04-18
C00592,Dhaka,35-44,High Value,2024-03-10
C00593,Dhaka,18-24,High Value,2024-05-20
C00594,Dhaka,18-24,Occasional,2024-04-15
C00595,Chittagong,45-54,Regular,2025-08-13
C00596,Dhaka,45-54,Occasional,2025-08-03
C00597,Dhaka,25-34,Regular,2024-12-01
C00598,Dhaka,18-24,Regular,2024-05-18
C00599,Sylhet,35-44,Regular,2025-08-26
C00600,Dhaka,35-44,High Value,2024-05-16
C00601,Dhaka,35-44,Regular,2025-06-14
C00602,Dhaka,45-54,High Value,2025-10-29
C00603,Chittagong,55+,Regular,2024-04-26
C00604,Dhaka,18-24,Regular,2025-10-01
C00605,Chittagong,25-34,Occasional,2024-09-28
C00606,Sylhet,18-24,Occasional,2025-07-30
C00607,Dhaka,45-54,Occasional,2025-07-09
C00608,Dhaka,18-24,Regular,2025-06-23
C00609,Sylhet,35-44,Occasional,2024-06-26
C00610,Dhaka,18-24,Occasional,2024-11-25
C00611,Dhaka,25-34,Regular,2024-10-27
C00612,Rajshahi,18-24,Regular,2024-01-22
C00613,Dhaka,35-44,High Value,2024-05-01
C00614,Khulna,45-54,High Value,2024-11-24
C00615,Dhaka,25-34,Regular,2025-03-09
C00616,Dhaka,25-34,Regular,2024-02-17
C00617,Chittagong,18-24,Occasional,2024-11-27
C00618,Dhaka,18-24,Occasional,2024-04-08
C00619,Dhaka,45-54,Regular,2024-03-24
C00620,Dhaka,35-44,Occasional,2025-10-04
C00621,Chittagong,18-24,Occasional,2025-06-28
C00622,Dhaka,18-24,High Value,2024-04-06
C00623,Dhaka,45-54,Regular,2025-01-20
C00624,Chittagong,25-34,Occasional,2024-11-24
C00625,Dhaka,18-24,Regular,2024-12-09
C00626,Chittagong,25-34,Regular,2024-08-09
C00627,Dhaka,18-24,Occasional,2025-01-07
C00628,Dhaka,35-44,Regular,2024-12-24
C00629,Dhaka,25-34,High Value,2025-08-20
C00630,Chittagong,18-24,High Value,2024-06-09
C00631,Rajshahi,35-44,Regular,2025-03-06
C00632,Dhaka,18-24,Regular,2024-03-10
C00633,Dhaka,18-24,Regular,2024-01-11
C00634,Sylhet,25-34,High Value,2024-12-13
C00635,Dhaka,35-44,Occasional,2024-03-25
C00636,Chittagong,25-34,Regular,2024-05-31
C00637,Dhaka,18-24,Regular,2024-02-11
C00638,Dhaka,18-24,Occasional,2024-02-07
C00639,Dhaka,55+,Regular,2024-08-02
C00640,Dhaka,25-34,Occasional,2024-03-29
C00641,Dhaka,25-34,Regular,2024-05-21
C00642,Sylhet,25-34,Regular,2024-12-13
C00643,Dhaka,18-24,Regular,2024-01-24
C00644,Dhaka,25-34,Occasional,2025-06-05
C00645,Chittagong,25-34,Occasional,2024-05-01
C00646,Rajshahi,25-34,Occasional,2024-07-16
C00647,Rajshahi,25-34,High Value,2024-04-25
C00648,Dhaka,25-34,High Value,2025-10-07
C00649,Sylhet,18-24,Occasional,2024-02-14
C00650,Dhaka,25-34,Occasional,2024-08-29
C00651,Chittagong,18-24,Occasional,2024-02-22
C00652,Dhaka,25-34,Regular,2025-06-01
C00653,Rajshahi,18-24,Occasional,2025-08-04
C00654,Dhaka,25-34,High Value,2025-03-04
C00655,Chittagong,35-44,Occasional,2025-10-28
C00656,Chittagong,25-34,Regular,2024-09-01
C00657,Khulna,18-24,Regular,2025-09-01
C00658,Dhaka,25-34,Occasional,2024-01-30
C00659,Dhaka,35-44,Regular,2025-09-30
C00660,Rajshahi,35-44,Occasional,2025-02-15
C00661,Chittagong,25-34,Regular,2024-06-03
C00662,Dhaka,18-24,Regular,2024-11-18
C00663,Dhaka,25-34,Occasional,2024-11-15
C00664,Khulna,18-24,Regular,2025-01-11
C00665,Dhaka,25-34,Regular,2024-07-25
C00666,Sylhet,35-44,Regular,2024-12-05
C00667,Chittagong,55+,Regular,2025-06-04
C00668,Dhaka,25-34,Occasional,2024-03-29
C00669,Dhaka,18-24,Occasional,2025-07-06
C00670,Dhaka,45-54,Occasional,2025-10-20
C00671,Chittagong,18-24,High Value,2024-12-28
C00672,Dhaka,45-54,Regular,2025-10-17
C00673,Dhaka,18-24,Occasional,2024-05-03
C00674,Chittagong,25-34,Regular,2025-05-27
C00675,Dhaka,45-54,Occasional,2025-02-27
C00676,Chittagong,18-24,Occasional,2025-06-15
C00677,Dhaka,25-34,Occasional,2025-01-26
C00678,Chittagong,25-34,Occasional,2024-04-23
C00679,Dhaka,25-34,Occasional,2024-01-18
C00680,Dhaka,25-34,Occasional,2024-08-13
C00681,Dhaka,35-44,High Value,2025-10-23
C00682,Dhaka,25-34,Regular,2024-07-20
C00683,Dhaka,35-44,Occasional,2024-12-16
C00684,Rajshahi,25-34,Occasional,2025-07-26
C00685,Dhaka,25-34,Regular,2025-01-28
C00686,Rajshahi,25-34,Occasional,2024-02-17
C00687,Dhaka,18-24,Regular,2025-01-03
C00688,Chittagong,35-44,Occasional,2024-05-19
C00689,Dhaka,18-24,Regular,2025-04-07
C00690,Chittagong,25-34,Regular,2024-05-02
C00691,Dhaka,35-44,Occasional,2024-07-29
C00692,Dhaka,25-34,Regular,2025-01-27
C00693,Chittagong,25-34,Occasional,2025-06-04
C00694,Dhaka,25-34,High Value,2024-07-26
C00695,Dhaka,35-44,Occasional,2024-07-19
C00696,Dhaka,25-34,Regular,2024-03-28
C00697,Dhaka,45-54,Regular,2025-05-13
C00698,Dhaka,25-34,Occasional,2025-09-19
C00699,Dhaka,25-34,Regular,2024-10-20
C00700,Chittagong,25-34,Occasional,2025-09-11
C00701,Chittagong,25-34,Regular,2024-05-21
C00702,Dhaka,25-34,Occasional,2024-11-23
C00703,Dhaka,25-34,Regular,2024-10-25
C00704,Chittagong,45-54,High Value,2024-11-29
C00705,Dhaka,25-34,Regular,2024-02-20
C00706,Dhaka,25-34,High Value,2024-10-26
C00707,Khulna,25-34,Regular,2025-08-13
C00708,Chittagong,18-24,High Value,2025-02-28
C00709,Dhaka,25-34,Occasional,2025-09-05
C00710,Dhaka,25-34,Regular,2025-06-25
C00711,Dhaka,45-54,Occasional,2024-04-16
C00712,Dhaka,18-24,Regular,2025-08-07
C00713,Dhaka,18-24,Regular,2024-01-18
C00714,Dhaka,25-34,Occasional,2024-06-15
C00715,Dhaka,45-54,Regular,2025-07-16
C00716,Chittagong,55+,Occasional,2025-05-12
C00717,Khulna,35-44,Regular,2025-07-09
C00718,Dhaka,25-34,Occasional,2024-11-12
C00719,Dhaka,55+,Occasional,2024-02-04
C00720,Dhaka,25-34,Regular,2024-11-07
C00721,Sylhet,18-24,Regular,2024-05-08
C00722,Khulna,35-44,High Value,2025-01-19
C00723,Dhaka,18-24,Occasional,2024-09-03
C00724,Sylhet,35-44,High Value,2024-07-31
C00725,Dhaka,25-34,Regular,2024-02-19
C00726,Chittagong,45-54,High Value,2025-08-03
C00727,Dhaka,35-44,Regular,2025-04-06
C00728,Chittagong,25-34,Regular,2025-02-28
C00729,Rajshahi,18-24,Regular,2024-11-07
C00730,Dhaka,18-24,Regular,2024-03-02
C00731,Dhaka,35-44,Occasional,2024-03-22
C00732,Sylhet,25-34,Regular,2024-11-02
C00733,Khulna,25-34,Occasional,2025-04-23
C00734,Dhaka,45-54,Occasional,2025-06-26
C00735,Dhaka,25-34,Regular,2024-12-08
C00736,Dhaka,25-34,Occasional,2025-06-18
C00737,Dhaka,25-34,Occasional,2024-07-21
C00738,Sylhet,18-24,Regular,2024-04-06
C00739,Chittagong,25-34,Occasional,2024-02-15
C00740,Chittagong,55+,Occasional,2024-07-10
C00741,Dhaka,35-44,High Value,2024-09-29
C00742,Dhaka,25-34,High Value,2025-07-19
C00743,Sylhet,25-34,Regular,2025-08-22
C00744,Dhaka,25-34,Regular,2024-07-12
C00745,Chittagong,18-24,Regular,2025-02-03
C00746,Dhaka,25-34,Regular,2024-10-21
C00747,Dhaka,25-34,Regular,2025-05-20
C00748,Sylhet,25-34,Regular,2025-03-26
C00749,Dhaka,45-54,Occasional,2024-10-18
C00750,Dhaka,45-54,Regular,2025-03-08
C00751,Dhaka,25-34,Occasional,2024-09-10
C00752,Dhaka,18-24,Occasional,2025-09-06
C00753,Dhaka,35-44,Occasional,2025-01-15
C00754,Dhaka,45-54,Regular,2025-03-19
C00755,Khulna,35-44,Regular,2024-06-20
C00756,Dhaka,25-34,High Value,2024-11-26
C00757,Sylhet,25-34,Regular,2025-09-12
C00758,Dhaka,18-24,Regular,2025-05-07
C00759,Dhaka,35-44,High Value,2024-02-12
C00760,Chittagong,25-34,Regular,2024-09-26
C00761,Dhaka,35-44,Regular,2025-06-08
C00762,Sylhet,18-24,Regular,2024-04-28
C00763,Khulna,35-44,Occasional,2024-11-28
C00764,Dhaka,25-34,Regular,2024-08-29
C00765,Chittagong,25-34,High Value,2024-10-30
C00766,Dhaka,25-34,High Value,2024-03-18
C00767,Rajshahi,35-44,Occasional,2025-09-25
C00768,Dhaka,25-34,Occasional,2024-10-28
C00769,Dhaka,45-54,High Value,2025-02-20
C00770,Dhaka,25-34,Regular,2024-11-03
C00771,Dhaka,25-34,Occasional,2024-06-01
C00772,Dhaka,25-34,Regular,2024-10-05
C00773,Chittagong,18-24,Regular,2025-09-14
C00774,Dhaka,35-44,Regular,2025-09-07
C00775,Dhaka,35-44,High Value,2024-02-29
C00776,Dhaka,18-24,Regular,2024-06-07
C00777,Dhaka,35-44,Regular,2025-01-06
C00778,Dhaka,35-44,Regular,2025-07-20
C00779,Chittagong,18-24,Regular,2025-03-06
C00780,Sylhet,18-24,Occasional,2024-07-24
C00781,Dhaka,18-24,Regular,2025-06-05
C00782,Chittagong,25-34,Regular,2024-07-15
C00783,Chittagong,45-54,High Value,2024-02-06
C00784,Khulna,18-24,Regular,2025-05-22
C00785,Chittagong,25-34,Occasional,2024-04-23
C00786,Sylhet,18-24,Occasional,2024-04-18
C00787,Dhaka,35-44,Regular,2024-12-13
C00788,Dhaka,35-44,Occasional,2025-07-21
C00789,Chittagong,25-34,Occasional,2025-09-25
C00790,Dhaka,45-54,Occasional,2024-11-05
C00791,Dhaka,25-34,Occasional,2025-05-13
C00792,Dhaka,18-24,Occasional,2024-05-28
C00793,Dhaka,25-34,Occasional,2024-05-11
C00794,Rajshahi,25-34,Occasional,2024-01-10
C00795,Dhaka,35-44,Occasional,2025-04-16
C00796,Khulna,35-44,Regular,2024-07-17
C00797,Chittagong,18-24,Occasional,2025-04-17
C00798,Khulna,25-34,Regular,2025-02-27
C00799,Dhaka,25-34,Regular,2024-06-27
C00800,Dhaka,25-34,Occasional,2024-01-28
C00801,Sylhet,35-44,High Value,2025-07-29
C00802,Dhaka,35-44,Regular,2024-12-08
C00803,Dhaka,45-54,Regular,2025-10-16
C00804,Khulna,18-24,Occasional,2024-07-16
C00805,Khulna,18-24,High Value,2024-11-28
C00806,Dhaka,35-44,Occasional,2024-10-07
C00807,Dhaka,25-34,Occasional,2024-12-15
C00808,Dhaka,18-24,Occasional,2025-06-17
C00809,Rajshahi,35-44,Regular,2024-09-05
C00810,Dhaka,18-24,Occasional,2024-12-20
C00811,Dhaka,18-24,Occasional,2025-02-22
C00812,Sylhet,25-34,Occasional,2024-11-26
C00813,Dhaka,35-44,Occasional,2025-08-16
C00814,Dhaka,55+,Regular,2024-09-01
C00815,Chittagong,35-44,Regular,2024-03-22
C00816,Dhaka,18-24,Regular,2024-10-19
C00817,Sylhet,35-44,Regular,2025-04-09
C00818,Khulna,35-44,Regular,2024-05-15
C00819,Rajshahi,35-44,Regular,2025-05-18
C00820,Dhaka,25-34,Regular,2024-07-04
C00821,Dhaka,55+,Occasional,2025-05-16
C00822,Dhaka,25-34,Regular,2025-09-26
C00823,Rajshahi,18-24,Regular,2024-05-13
C00824,Dhaka,18-24,Regular,2025-03-25
C00825,Dhaka,18-24,Occasional,2024-02-04
C00826,Dhaka,18-24,High Value,2024-01-02
C00827,Chittagong,25-34,Regular,2024-12-03
C00828,Dhaka,18-24,Regular,2025-10-15
C00829,Chittagong,25-34,Occasional,2025-09-14
C00830,Chittagong,18-24,High Value,2025-03-01
C00831,Dhaka,25-34,High Value,2025-09-10
C00832,Dhaka,35-44,Regular,2025-03-05
C00833,Dhaka,18-24,Regular,2024-03-07
C00834,Chittagong,35-44,Regular,2024-08-02
C00835,Chittagong,35-44,High Value,2025-05-13
C00836,Dhaka,25-34,Regular,2025-04-02
C00837,Chittagong,18-24,Regular,2024-01-03
C00838,Chittagong,18-24,Occasional,2025-10-10
C00839,Rajshahi,18-24,Occasional,2025-09-26
C00840,Khulna,45-54,Regular,2025-04-01
C00841,Sylhet,25-34,High Value,2025-06-19
C00842,Dhaka,45-54,Regular,2024-10-29
C00843,Dhaka,18-24,Regular,2025-05-17
C00844,Dhaka,35-44,High Value,2025-07-04
C00845,Sylhet,55+,Occasional,2024-06-23
C00846,Dhaka,25-34,High Value,2024-09-08
C00847,Dhaka,45-54,Regular,2025-04-04
C00848,Dhaka,18-24,High Value,2025-04-22
C00849,Chittagong,35-44,Regular,2024-11-29
C00850,Dhaka,25-34,Regular,2024-10-20
C00851,Dhaka,25-34,Regular,2024-05-03
C00852,Dhaka,18-24,Regular,2024-06-30
C00853,Dhaka,25-34,Regular,2025-05-08
C00854,Dhaka,55+,Regular,2025-05-27
C00855,Chittagong,18-24,Regular,2024-01-24
C00856,Dhaka,18-24,Occasional,2024-12-18
C00857,Dhaka,45-54,Occasional,2024-01-19
C00858,Dhaka,18-24,High Value,2024-03-08
C00859,Rajshahi,35-44,Regular,2024-10-05
C00860,Khulna,25-34,Occasional,2025-03-10
C00861,Dhaka,18-24,Regular,2024-03-02
C00862,Dhaka,45-54,Regular,2025-03-20
C00863,Dhaka,18-24,Regular,2024-12-24
C00864,Dhaka,55+,Regular,2024-04-01
C00865,Dhaka,35-44,Occasional,2025-06-05
C00866,Dhaka,25-34,Occasional,2024-05-23
C00867,Dhaka,25-34,Regular,2025-10-10
C00868,Dhaka,18-24,Regular,2025-07-07
C00869,Rajshahi,25-34,Regular,2024-05-17
C00870,Dhaka,25-34,Regular,2025-02-01
C00871,Dhaka,35-44,Occasional,2024-07-24
C00872,Dhaka,45-54,Occasional,2024-03-22
C00873,Dhaka,25-34,Occasional,2025-01-12
C00874,Dhaka,25-34,High Value,2025-01-27
C00875,Sylhet,18-24,Occasional,2025-10-17
C00876,Dhaka,18-24,High Value,2025-03-22
C00877,Chittagong,18-24,Regular,2024-11-06
C00878,Chittagong,25-34,Occasional,2024-08-01
C00879,Dhaka,18-24,Regular,2024-04-15
C00880,Sylhet,55+,Regular,2025-01-25
C00881,Dhaka,25-34,Occasional,2025-07-14
C00882,Dhaka,18-24,Regular,2025-01-12
C00883,Khulna,35-44,Regular,2024-05-21
C00884,Dhaka,25-34,High Value,2024-03-10
C00885,Dhaka,25-34,Occasional,2025-02-25
C00886,Chittagong,25-34,High Value,2025-01-08
C00887,Chittagong,45-54,Occasional,2025-05-13
C00888,Khulna,18-24,Regular,2025-03-22
C00889,Dhaka,18-24,Occasional,2024-12-26
C00890,Dhaka,35-44,Regular,2024-03-07
C00891,Dhaka,35-44,Occasional,2024-02-03
C00892,Dhaka,35-44,Regular,2025-09-08
C00893,Sylhet,18-24,High Value,2024-02-04
C00894,Dhaka,25-34,Occasional,2024-08-31
C00895,Dhaka,25-34,Occasional,2025-06-28
C00896,Chittagong,35-44,Occasional,2025-03-21
C00897,Dhaka,25-34,Regular,2024-08-15
C00898,Chittagong,35-44,Regular,2025-02-09
C00899,Dhaka,25-34,Regular,2025-10-28
C00900,Dhaka,18-24,Occasional,2025-01-01
C00901,Dhaka,35-44,Occasional,2025-04-29
C00902,Dhaka,18-24,Regular,2025-01-03
C00903,Dhaka,25-34,Occasional,2024-06-14
C00904,Chittagong,18-24,Regular,2024-07-19
C00905,Dhaka,35-44,Regular,2025-05-30
C00906,Dhaka,18-24,Occasional,2024-12-29
C00907,Dhaka,45-54,Occasional,2025-09-06
C00908,Dhaka,25-34,Regular,2025-10-01
C00909,Sylhet,18-24,High Value,2025-02-15
C00910,Sylhet,55+,High Value,2024-12-04
C00911,Dhaka,18-24,Regular,2025-03-01
C00912,Chittagong,18-24,Occasional,2024-08-20
C00913,Dhaka,25-34,Regular,2024-05-17
C00914,Dhaka,45-54,Occasional,2025-09-11
C00915,Khulna,25-34,Regular,2024-04-17
C00916,Dhaka,18-24,Regular,2025-09-26
C00917,Dhaka,18-24,Regular,2024-10-06
C00918,Dhaka,18-24,Regular,2024-11-04
C00919,Dhaka,35-44,Regular,2024-01-08
C00920,Dhaka,25-34,Regular,2025-08-17
C00921,Dhaka,25-34,Occasional,2024-08-28
C00922,Chittagong,25-34,High Value,2024-06-30
C00923,Dhaka,18-24,Regular,2025-08-27
C00924,Dhaka,25-34,High Value,2025-06-17
C00925,Dhaka,25-34,Occasional,2024-12-11
C00926,Dhaka,35-44,Regular,2024-05-10
C00927,Dhaka,25-34,Regular,2024-06-30
C00928,Rajshahi,18-24,Occasional,2024-03-05
C00929,Khulna,45-54,High Value,2025-06-01
C00930,Dhaka,25-34,Occasional,2025-09-08
C00931,Dhaka,55+,Regular,2024-01-09
C00932,Dhaka,35-44,High Value,2024-02-09
C00933,Dhaka,18-24,Occasional,2025-07-12
C00934,Rajshahi,25-34,Occasional,2025-09-11
C00935,Chittagong,18-24,Occasional,2025-05-07
C00936,Dhaka,25-34,Occasional,2024-02-04
C00937,Dhaka,35-44,Regular,2025-06-30
C00938,Dhaka,25-34,Occasional,2024-02-08
C00939,Chittagong,25-34,Regular,2024-10-11
C00940,Rajshahi,25-34,High Value,2025-10-06
C00941,Dhaka,25-34,Regular,2025-06-10
C00942,Khulna,35-44,Regular,2024-01-10
C00943,Rajshahi,18-24,Regular,2024-08-03
C00944,Rajshahi,35-44,High Value,2024-11-28
C00945,Dhaka,55+,High Value,2024-08-08
C00946,Dhaka,25-34,Occasional,2024-03-13
C00947,Khulna,25-34,Regular,2025-04-22
C00948,Dhaka,25-34,Occasional,2024-09-25
C00949,Dhaka,25-34,Regular,2025-03-16
C00950,Dhaka,25-34,High Value,2024-01-26
C00951,Khulna,25-34,High Value,2025-03-24
C00952,Dhaka,25-34,Regular,2025-10-02
C00953,Dhaka,25-34,Regular,2024-12-07
C00954,Dhaka,35-44,Occasional,2024-07-06
C00955,Dhaka,35-44,Occasional,2024-04-07
C00956,Khulna,25-34,Occasional,2025-03-18
C00957,Dhaka,35-44,Occasional,2024-10-18
C00958,Dhaka,25-34,Regular,2024-12-22
C00959,Sylhet,18-24,High Value,2024-09-11
C00960,Dhaka,25-34,High Value,2024-01-09
C00961,Dhaka,25-34,High Value,2024-07-17
C00962,Dhaka,25-34,Regular,2024-12-22
C00963,Dhaka,18-24,Occasional,2024-05-25
C00964,Dhaka,35-44,Occasional,2024-06-18
C00965,Dhaka,35-44,High Value,2024-02-24
C00966,Chittagong,25-34,Occasional,2025-05-14
C00967,Dhaka,25-34,Regular,2024-10-03
C00968,Chittagong,45-54,Occasional,2025-03-07
C00969,Dhaka,18-24,Occasional,2024-04-27
C00970,Dhaka,25-34,Regular,2024-12-10
C00971,Dhaka,45-54,Occasional,2024-08-06
C00972,Dhaka,55+,Regular,2024-12-20
C00973,Sylhet,25-34,Occasional,2025-09-05
C00974,Dhaka,35-44,Regular,2025-10-30
C00975,Dhaka,35-44,Regular,2025-08-21
C00976,Dhaka,18-24,Regular,2025-10-16
C00977,Chittagong,45-54,High Value,2025-09-11
C00978,Chittagong,25-34,Regular,2024-10-01
C00979,Dhaka,25-34,Occasional,2024-12-25
C00980,Chittagong,18-24,High Value,2024-12-11
C00981,Sylhet,35-44,Occasional,2024-06-24
C00982,Dhaka,18-24,Occasional,2024-12-01
C00983,Dhaka,25-34,Occasional,2025-04-17
C00984,Dhaka,25-34,Occasional,2025-02-11
C00985,Dhaka,45-54,High Value,2025-07-15
C00986,Dhaka,18-24,Occasional,2024-03-23
C00987,Dhaka,18-24,Regular,2024-10-15
C00988,Dhaka,35-44,Regular,2024-08-31
C00989,Dhaka,55+,Occasional,2024-05-10
C00990,Dhaka,25-34,Occasional,2024-02-04
C00991,Chittagong,35-44,Regular,2024-07-02
C00992,Chittagong,35-44,Regular,2025-10-28
C00993,Dhaka,25-34,Regular,2024-04-30
C00994,Dhaka,45-54,Regular,2025-09-16
C00995,Dhaka,45-54,Occasional,2024-02-11
C00996,Khulna,18-24,Occasional,2025-07-15
C00997,Dhaka,18-24,Regular,2025-03-04
C00998,Dhaka,18-24,Occasional,2025-10-13
C00999,Dhaka,45-54,Regular,2024-02-15
C01000,Dhaka,25-34,Occasional,2024-08-04
C01001,Chittagong,45-54,Regular,2025-10-30
C01002,Dhaka,25-34,Regular,2024-10-06
C01003,Chittagong,35-44,High Value,2025-06-06
C01004,Chittagong,18-24,Regular,2024-01-29
C01005,Khulna,18-24,Occasional,2025-07-08
C01006,Dhaka,18-24,Regular,2025-07-10
C01007,Dhaka,45-54,Occasional,2025-06-24
C01008,Dhaka,35-44,Occasional,2024-02-02
C01009,Chittagong,25-34,Regular,2024-11-20
C01010,Dhaka,18-24,High Value,2024-06-02
C01011,Khulna,18-24,Occasional,2025-07-09
C01012,Dhaka,35-44,Regular,2024-12-20
C01013,Dhaka,25-34,Regular,2025-04-19
C01014,Dhaka,18-24,Occasional,2024-01-18
C01015,Khulna,18-24,Occasional,2025-06-14
C01016,Chittagong,35-44,Regular,2024-12-30
C01017,Sylhet,18-24,Regular,2024-05-03
C01018,Khulna,18-24,High Value,2025-09-01
C01019,Dhaka,55+,Occasional,2025-02-24
C01020,Dhaka,25-34,Regular,2024-05-05
C01021,Dhaka,35-44,Regular,2024-04-02
C01022,Dhaka,18-24,Regular,2024-11-11
C01023,Dhaka,35-44,Occasional,2025-10-15
C01024,Dhaka,45-54,Regular,2024-02-01
C01025,Chittagong,45-54,Regular,2024-03-06
C01026,Sylhet,25-34,Regular,2024-02-16
C01027,Dhaka,35-44,Regular,2024-07-16
C01028,Dhaka,55+,Occasional,2024-10-31
C01029,Chittagong,25-34,Occasional,2024-05-26
C01030,Dhaka,25-34,Regular,2024-08-22
C01031,Dhaka,25-34,Occasional,2024-04-10
C01032,Dhaka,25-34,High Value,2025-10-09
C01033,Dhaka,18-24,Occasional,2024-06-17
C01034,Chittagong,45-54,Regular,2025-07-27
C01035,Chittagong,35-44,Occasional,2024-07-26
C01036,Dhaka,25-34,Regular,2025-02-02
C01037,Khulna,25-34,Occasional,2025-01-17
C01038,Dhaka,25-34,Occasional,2024-03-17
C01039,Rajshahi,18-24,Occasional,2024-07-05
C01040,Rajshahi,35-44,Regular,2025-05-26
C01041,Chittagong,18-24,Regular,2024-06-05
C01042,Sylhet,45-54,Occasional,2025-07-13
C01043,Khulna,45-54,Occasional,2024-05-24
C01044,Chittagong,25-34,Regular,2024-07-02
C01045,Dhaka,18-24,High Value,2025-09-25
C01046,Chittagong,18-24,Occasional,2025-07-02
C01047,Sylhet,25-34,High Value,2024-11-11
C01048,Khulna,18-24,Occasional,2024-12-28
C01049,Dhaka,25-34,Regular,2025-06-08
C01050,Dhaka,25-34,Occasional,2025-03-31
C01051,Chittagong,55+,Occasional,2025-07-14
C01052,Rajshahi,25-34,Regular,2024-06-03
C01053,Dhaka,25-34,Occasional,2025-01-01
C01054,Dhaka,25-34,Regular,2025-07-19
C01055,Dhaka,55+,Regular,2024-02-19
C01056,Rajshahi,18-24,Regular,2024-05-17
C01057,Dhaka,25-34,Regular,2024-01-07
C01058,Rajshahi,45-54,Regular,2024-08-25
C01059,Sylhet,18-24,Regular,2024-11-05
C01060,Dhaka,45-54,Regular,2025-03-23
C01061,Dhaka,25-34,Occasional,2024-03-28
C01062,Dhaka,25-34,High Value,2024-08-02
C01063,Dhaka,35-44,Regular,2024-04-02
C01064,Dhaka,45-54,High Value,2024-08-10
C01065,Chittagong,18-24,Regular,2025-02-26
C01066,Dhaka,45-54,Occasional,2024-11-18
C01067,Dhaka,25-34,Regular,2024-08-27
C01068,Sylhet,25-34,Regular,2024-11-16
C01069,Chittagong,18-24,Occasional,2025-06-12
C01070,Dhaka,25-34,High Value,2025-07-21
C01071,Khulna,35-44,High Value,2024-05-09
C01072,Dhaka,25-34,Regular,2025-03-02
C01073,Rajshahi,25-34,Regular,2024-09-04
C01074,Dhaka,55+,Occasional,2024-08-04
C01075,Dhaka,45-54,Occasional,2025-01-27
C01076,Dhaka,35-44,Occasional,2025-05-20
C01077,Dhaka,18-24,Regular,2024-05-30
C01078,Dhaka,25-34,Occasional,2025-09-25
